timestamp,value
2025-06-04 22:08:41,99.4
2025-06-04 11:33:39,6.5
2025-06-04 12:15:29,90.0
2025-06-04 22:31:00,46.9
2025-06-04 09:26:37,28.3
2025-06-04 11:03:52,9.1
2025-06-04 09:24:15,36.2
2025-06-04 09:25:03,74.4
2025-06-04 19:57:36,62.4
2025-06-04 13:35:19,36.7
2025-06-04 01:23:49,48.9
2025-06-04 15:03:13,58.9
2025-06-04 20:04:26,40.7
2025-06-04 00:44:11,22.6
2025-06-04 21:12:50,32.8
2025-06-04 08:01:10,35.9
2025-06-04 13:19:50,36.0
2025-06-04 05:42:43,53.6
2025-06-04 07:24:29,39.7
2025-06-04 00:35:08,98.9
2025-06-04 22:49:25,78.1
2025-06-04 13:30:46,81.4
2025-06-04 09:04:31,86.8
2025-06-04 11:50:29,70.0
2025-06-04 04:09:38,81.7
2025-06-04 05:37:46,22.2
2025-06-04 10:41:12,72.6
2025-06-04 14:49:42,88.0
2025-06-04 02:30:38,10.6
2025-06-04 04:30:00,43.5
2025-06-04 08:04:43,19.0
2025-06-04 07:20:00,12.4
2025-06-04 13:07:44,59.6
2025-06-04 11:04:42,42.4
2025-06-04 02:17:15,26.7
2025-06-04 07:34:13,77.7
2025-06-04 00:18:46,49.9
2025-06-04 10:36:08,27.5
2025-06-04 22:05:41,59.8
2025-06-04 14:03:41,14.6
2025-06-04 16:06:48,29.9
2025-06-04 10:21:54,36.5
2025-06-04 02:06:05,86.1
2025-06-04 02:08:11,22.8
2025-06-04 00:13:52,20.2
2025-06-04 17:56:44,35.3
2025-06-04 19:24:39,25.2
2025-06-04 18:57:54,48.8
2025-06-04 15:11:39,69.1
2025-06-04 09:48:15,46.4
2025-06-04 10:47:17,91.2
2025-06-04 20:54:48,92.5
2025-06-04 03:43:10,77.3
2025-06-04 22:19:37,92.6
2025-06-04 11:10:59,93.3
2025-06-04 11:04:25,95.8
2025-06-04 20:41:54,80.1
2025-06-04 03:33:10,20.5
2025-06-04 23:34:24,65.4
2025-06-04 00:44:10,19.7
2025-06-04 23:30:32,81.1
2025-06-04 18:26:23,62.3
2025-06-04 08:49:28,45.6
2025-06-04 23:47:02,7.6
2025-06-04 23:02:45,10.9
2025-06-04 10:29:32,55.9
2025-06-04 17:25:20,55.3
2025-06-04 14:50:07,52.9
2025-06-04 17:19:15,43.3
2025-06-04 23:47:27,77.1
2025-06-04 20:59:23,91.8
2025-06-04 11:06:22,9.0
2025-06-04 17:17:58,25.9
2025-06-04 06:26:41,13.3
2025-06-04 21:48:53,98.0
2025-06-04 08:40:37,31.8
2025-06-04 07:42:13,51.7
2025-06-04 01:55:37,3.5
2025-06-04 05:41:43,80.9
2025-06-04 19:26:20,95.9
2025-06-04 14:11:33,62.3
2025-06-04 06:00:31,83.1
2025-06-04 10:24:31,11.8
2025-06-04 00:05:45,6.2
2025-06-04 22:17:37,37.1
2025-06-04 04:09:29,24.2
2025-06-04 14:41:41,91.8
2025-06-04 05:56:42,22.0
2025-06-04 14:35:41,86.1
2025-06-04 23:42:18,92.0
2025-06-04 08:47:14,97.2
2025-06-04 07:50:34,45.2
2025-06-04 02:58:57,84.1
2025-06-04 10:13:32,52.9
2025-06-04 18:59:48,78.5
2025-06-04 14:05:32,48.7
2025-06-04 17:58:20,28.6
2025-06-04 12:32:31,85.6
2025-06-04 21:46:04,87.0
2025-06-04 00:09:30,45.0
2025-06-04 22:02:58,86.3
2025-06-04 20:49:35,69.7
2025-06-04 11:34:24,84.0
2025-06-04 16:06:41,45.8
2025-06-04 07:01:38,66.4
2025-06-04 11:41:14,45.8
2025-06-04 12:16:20,85.9
2025-06-04 19:32:33,44.3
2025-06-04 08:57:56,79.2
2025-06-04 09:21:10,11.5
2025-06-04 14:42:38,93.5
2025-06-04 11:13:59,46.5
2025-06-04 15:09:07,36.2
2025-06-04 12:41:28,26.4
2025-06-04 08:47:30,65.3
2025-06-04 18:37:40,20.8
2025-06-04 06:17:03,83.2
2025-06-04 02:17:51,35.8
2025-06-04 22:50:35,15.8
2025-06-04 23:00:33,22.3
2025-06-04 02:11:57,4.7
2025-06-04 00:44:32,77.6
2025-06-04 23:45:30,43.1
2025-06-04 15:02:40,38.7
2025-06-04 21:17:59,42.8
2025-06-04 08:28:47,82.2
2025-06-04 20:42:23,62.9
2025-06-04 00:50:03,61.4
2025-06-04 09:29:03,44.6
2025-06-04 06:28:23,12.0
2025-06-04 13:59:58,76.7
2025-06-04 23:24:56,86.9
2025-06-04 03:08:37,35.1
2025-06-04 18:36:51,97.5
2025-06-04 14:21:30,27.3
2025-06-04 23:37:58,56.1
2025-06-04 05:29:33,86.5
2025-06-04 19:25:50,19.0
2025-06-04 02:09:06,0.6
2025-06-04 04:46:39,20.8
2025-06-04 08:32:05,51.2
2025-06-04 21:20:41,42.4
2025-06-04 09:16:00,90.3
2025-06-04 02:02:12,37.1
2025-06-04 23:09:09,49.7
2025-06-04 14:32:38,46.7
2025-06-04 02:02:40,56.0
2025-06-04 07:34:46,8.3
2025-06-04 19:38:09,9.3
2025-06-04 23:57:01,68.1
2025-06-04 21:30:06,9.2
2025-06-04 13:22:10,97.0
2025-06-04 22:36:01,17.6
2025-06-04 21:17:12,32.6
2025-06-04 20:25:18,32.4
2025-06-04 04:47:47,55.6
2025-06-04 13:44:04,16.4
2025-06-04 13:26:11,36.2
2025-06-04 15:48:58,30.1
2025-06-04 09:22:08,57.9
2025-06-04 18:15:16,41.3
2025-06-04 07:55:41,37.8
2025-06-04 18:01:12,35.3
2025-06-04 05:51:54,95.8
2025-06-04 07:01:18,30.7
2025-06-04 23:12:50,54.1
2025-06-04 10:36:35,93.0
2025-06-04 16:04:39,85.3
2025-06-04 00:12:36,76.2
2025-06-04 03:55:00,65.8
2025-06-04 23:05:41,20.2
2025-06-04 14:40:54,86.3
2025-06-04 20:52:41,42.0
2025-06-04 16:26:44,32.6
2025-06-04 14:28:57,78.4
2025-06-04 14:45:58,54.9
2025-06-04 13:43:19,51.3
2025-06-04 17:53:42,75.6
2025-06-04 20:21:40,6.9
2025-06-04 13:50:26,39.1
2025-06-04 19:27:53,11.3
2025-06-04 20:41:11,23.0
2025-06-04 15:48:12,27.7
2025-06-04 11:55:34,12.7
2025-06-04 22:57:34,23.1
2025-06-04 05:29:51,35.4
2025-06-04 06:45:46,95.4
2025-06-04 07:00:29,50.1
2025-06-04 22:38:03,94.6
2025-06-04 19:45:30,27.8
2025-06-04 03:02:19,40.9
2025-06-04 16:44:22,29.5
2025-06-04 17:13:07,9.5
2025-06-04 13:41:10,21.3
2025-06-04 23:37:29,46.8
2025-06-04 22:49:14,47.9
2025-06-04 22:40:31,25.7
2025-06-04 14:08:57,55.0
2025-06-04 02:37:05,7.0
2025-06-04 09:42:26,93.8
2025-06-04 03:11:10,31.6
2025-06-04 13:30:12,5.5
2025-06-04 23:29:38,87.6
2025-06-04 01:13:32,33.4
2025-06-04 20:27:30,86.4
2025-06-04 19:24:04,33.1
2025-06-04 18:08:29,69.2
2025-06-04 14:13:52,17.7
2025-06-04 02:31:59,2.2
2025-06-04 04:23:11,43.6
2025-06-04 05:43:19,87.0
2025-06-04 11:30:52,59.3
2025-06-04 04:03:50,80.0
2025-06-04 17:51:46,13.4
2025-06-04 23:32:55,97.5
2025-06-04 04:37:16,70.1
2025-06-04 11:04:22,19.8
2025-06-04 06:15:32,20.9
2025-06-04 15:45:09,41.8
2025-06-04 10:53:25,20.4
2025-06-04 06:20:15,18.4
2025-06-04 07:18:57,27.2
2025-06-04 08:21:39,93.0
2025-06-04 23:30:16,54.8
2025-06-04 02:05:03,17.0
2025-06-04 13:39:43,47.4
2025-06-04 18:52:19,61.8
2025-06-04 13:14:19,81.6
2025-06-04 13:33:51,82.8
2025-06-04 21:25:07,9.6
2025-06-04 18:34:20,18.8
2025-06-04 16:57:12,4.3
2025-06-04 18:47:51,69.0
2025-06-04 11:37:26,11.5
2025-06-04 04:20:21,48.2
2025-06-04 09:30:55,25.4
2025-06-04 20:20:31,53.4
2025-06-04 04:20:27,63.7
2025-06-04 15:34:25,10.3
2025-06-04 08:44:59,39.7
2025-06-04 13:56:53,2.7
2025-06-04 16:05:42,96.9
2025-06-04 04:04:06,72.4
2025-06-04 17:54:01,75.5
2025-06-04 17:26:03,87.6
2025-06-04 02:41:41,7.0
2025-06-04 05:46:21,46.8
2025-06-04 18:34:22,10.6
2025-06-04 20:26:31,25.9
2025-06-04 08:04:18,40.8
2025-06-04 22:16:07,93.8
2025-06-04 01:42:24,46.5
2025-06-04 07:37:59,75.3
2025-06-04 03:57:37,17.2
2025-06-04 07:57:58,73.0
2025-06-04 21:32:52,87.0
2025-06-04 11:29:40,69.1
2025-06-04 20:25:22,93.8
2025-06-04 18:52:55,36.8
2025-06-04 14:42:18,70.6
2025-06-04 12:40:00,59.9
2025-06-04 11:45:57,66.4
2025-06-04 10:25:03,18.5
2025-06-04 10:17:58,74.6
2025-06-04 18:03:48,71.8
2025-06-04 00:04:56,36.4
2025-06-04 05:44:40,64.5
2025-06-04 05:20:37,94.2
2025-06-04 23:43:13,13.4
2025-06-04 14:23:06,49.4
2025-06-04 12:39:32,46.2
2025-06-04 02:06:49,65.2
2025-06-04 08:05:50,11.7
2025-06-04 06:17:18,78.5
2025-06-04 03:34:09,71.4
2025-06-04 10:55:03,68.9
2025-06-04 09:07:23,29.1
2025-06-04 15:51:49,30.7
2025-06-04 22:54:03,31.6
2025-06-04 21:22:44,52.4
2025-06-04 07:59:28,85.6
2025-06-04 05:05:35,51.2
2025-06-04 07:21:19,84.5
2025-06-04 19:33:56,62.0
2025-06-04 08:53:54,10.3
2025-06-04 19:48:55,40.0
2025-06-04 09:01:30,28.6
2025-06-04 11:19:10,85.4
2025-06-04 13:07:29,40.2
2025-06-04 19:16:08,99.0
2025-06-04 22:05:33,2.3
2025-06-04 16:46:58,16.0
2025-06-04 06:10:29,21.1
2025-06-04 11:20:36,12.6
2025-06-04 23:12:53,42.1
2025-06-04 12:16:46,62.7
2025-06-04 19:28:23,19.7
2025-06-04 15:14:45,18.2
2025-06-04 21:03:20,55.1
2025-06-04 18:52:39,63.0
2025-06-04 15:25:44,19.6
2025-06-04 20:39:25,48.0
2025-06-04 01:24:27,35.0
2025-06-04 14:54:16,52.3
2025-06-04 12:01:10,60.7
2025-06-04 22:31:44,88.8
2025-06-04 15:49:03,25.2
2025-06-04 10:34:59,48.0
2025-06-04 12:03:01,95.3
2025-06-04 09:46:36,54.8
2025-06-04 14:32:23,91.6
2025-06-04 01:50:18,51.8
2025-06-04 00:16:42,63.9
2025-06-04 17:24:31,48.4
2025-06-04 11:21:53,19.7
2025-06-04 05:55:38,73.3
2025-06-04 08:37:12,24.2
2025-06-04 18:05:51,76.9
2025-06-04 00:25:36,24.5
2025-06-04 23:25:30,60.8
2025-06-04 07:58:59,39.5
2025-06-04 08:55:53,44.1
2025-06-04 19:20:11,61.3
2025-06-04 01:06:55,82.5
2025-06-04 07:21:12,26.4
2025-06-04 11:27:31,19.0
2025-06-04 23:07:54,91.2
2025-06-04 09:48:22,76.8
2025-06-04 04:55:35,31.4
2025-06-04 02:16:28,30.8
2025-06-04 09:09:26,89.4
2025-06-04 14:28:33,97.2
2025-06-04 05:18:51,58.5
2025-06-04 06:20:28,79.5
2025-06-04 09:00:38,71.6
2025-06-04 14:02:21,65.7
2025-06-04 08:43:27,63.5
2025-06-04 19:49:46,42.0
2025-06-04 14:02:28,99.5
2025-06-04 13:13:31,26.7
2025-06-04 17:25:58,78.1
2025-06-04 12:39:50,65.7
2025-06-04 16:20:11,28.2
2025-06-04 22:51:25,48.3
2025-06-04 12:20:40,52.7
2025-06-04 21:53:34,20.4
2025-06-04 21:41:54,15.9
2025-06-04 01:16:04,96.2
2025-06-04 00:57:17,37.3
2025-06-04 09:13:07,31.6
2025-06-04 21:58:55,57.0
2025-06-04 01:49:13,88.8
2025-06-04 09:39:04,95.6
2025-06-04 08:26:01,53.9
2025-06-04 05:46:23,98.8
2025-06-04 18:38:20,11.7
2025-06-04 17:30:10,34.3
2025-06-04 07:02:49,7.6
2025-06-04 22:39:51,87.3
2025-06-04 13:27:42,86.2
2025-06-04 19:24:30,69.4
2025-06-04 17:06:38,71.6
2025-06-04 08:36:09,34.1
2025-06-04 07:15:35,84.3
2025-06-04 18:41:11,54.5
2025-06-04 15:03:00,96.1
2025-06-04 05:15:46,55.1
2025-06-04 02:39:58,77.7
2025-06-04 12:11:45,75.6
2025-06-04 19:00:29,98.7
2025-06-04 21:46:39,19.1
2025-06-04 04:54:11,91.7
2025-06-04 01:09:12,17.9
2025-06-04 06:29:56,95.9
2025-06-04 19:57:06,13.1
2025-06-04 04:24:06,5.8
2025-06-04 09:48:32,55.6
2025-06-04 07:58:52,43.4
2025-06-04 10:18:46,40.5
2025-06-04 01:14:45,28.7
2025-06-04 17:07:32,78.1
2025-06-04 18:07:52,37.8
2025-06-04 20:16:06,32.0
2025-06-04 17:01:04,72.1
2025-06-04 05:14:48,46.6
2025-06-04 08:28:45,91.2
2025-06-04 19:05:53,45.5
2025-06-04 03:15:58,77.5
2025-06-04 15:59:00,66.9
2025-06-04 00:09:21,50.7
2025-06-04 15:32:58,19.3
2025-06-04 16:00:12,1.7
2025-06-04 23:44:37,27.6
2025-06-04 07:50:54,33.0
2025-06-04 22:13:05,22.9
2025-06-04 07:26:12,86.1
2025-06-04 22:34:26,91.9
2025-06-04 02:33:10,93.6
2025-06-04 14:12:20,89.5
2025-06-04 18:36:25,50.5
2025-06-04 20:19:00,62.4
2025-06-04 21:25:01,92.3
2025-06-04 13:35:28,96.7
2025-06-04 00:19:07,12.4
2025-06-04 10:16:04,99.1
2025-06-04 10:33:23,16.8
2025-06-04 19:02:55,7.7
2025-06-04 04:22:21,53.2
2025-06-04 13:49:13,48.1
2025-06-04 18:05:41,86.2
2025-06-04 00:13:06,72.6
2025-06-04 21:28:21,60.8
2025-06-04 09:16:06,50.6
2025-06-04 20:00:34,85.7
2025-06-04 16:28:34,82.0
2025-06-04 05:48:49,4.2
2025-06-04 02:32:54,20.7
2025-06-04 16:31:01,0.1
2025-06-04 21:11:59,82.8
2025-06-04 15:56:58,82.1
2025-06-04 08:18:52,64.4
2025-06-04 17:13:13,31.0
2025-06-04 20:31:21,26.2
2025-06-04 17:18:01,68.4
2025-06-04 05:01:33,5.5
2025-06-04 07:57:32,41.7
2025-06-04 18:34:38,96.2
2025-06-04 04:09:56,20.6
2025-06-04 06:43:14,29.7
2025-06-04 03:09:09,97.2
2025-06-04 05:16:17,21.8
2025-06-04 14:18:34,13.1
2025-06-04 04:38:08,53.3
2025-06-04 21:41:39,78.9
2025-06-04 07:44:21,73.2
2025-06-04 18:47:00,76.2
2025-06-04 13:02:36,87.4
2025-06-04 13:25:42,16.6
2025-06-04 19:39:55,28.6
2025-06-04 13:01:36,24.7
2025-06-04 15:56:42,27.1
2025-06-04 14:30:50,65.0
2025-06-04 06:51:42,40.6
2025-06-04 11:45:42,25.2
2025-06-04 18:41:48,75.8
2025-06-04 16:07:10,93.8
2025-06-04 19:57:51,89.9
2025-06-04 17:46:21,37.5
2025-06-04 02:50:39,27.5
2025-06-04 02:17:29,32.6
2025-06-04 20:01:07,44.3
2025-06-04 07:45:52,88.4
2025-06-04 08:38:46,3.8
2025-06-04 09:09:16,78.6
2025-06-04 04:51:18,44.0
2025-06-04 01:25:06,10.5
2025-06-04 05:26:11,4.8
2025-06-04 02:38:09,86.3
2025-06-04 07:15:29,41.4
2025-06-04 17:17:51,25.3
2025-06-04 03:06:06,54.3
2025-06-04 01:16:11,55.2
2025-06-04 12:50:16,63.8
2025-06-04 10:00:30,6.8
2025-06-04 05:23:39,27.7
2025-06-04 20:29:16,69.7
2025-06-04 01:40:47,81.3
2025-06-04 04:12:18,39.5
2025-06-04 08:28:20,7.9
2025-06-04 13:27:46,9.5
2025-06-04 02:06:42,8.6
2025-06-04 12:35:11,67.9
2025-06-04 07:49:32,76.1
2025-06-04 05:42:26,52.1
2025-06-04 04:23:07,73.1
2025-06-04 01:51:45,13.9
2025-06-04 03:57:44,29.8
2025-06-04 22:48:15,1.1
2025-06-04 20:02:53,7.2
2025-06-04 03:11:05,65.0
2025-06-04 21:32:18,6.5
2025-06-04 14:15:47,66.5
2025-06-04 14:08:04,4.0
2025-06-04 15:26:28,57.7
2025-06-04 08:38:57,40.6
2025-06-04 16:38:38,44.9
2025-06-04 11:38:33,51.5
2025-06-04 04:38:02,59.2
2025-06-04 16:24:12,2.3
2025-06-04 03:25:55,63.2
2025-06-04 03:45:21,40.0
2025-06-04 17:50:47,84.0
2025-06-04 13:07:32,40.5
2025-06-04 13:38:21,79.6
2025-06-04 02:54:02,2.6
2025-06-04 07:47:07,35.1
2025-06-04 01:30:31,16.9
2025-06-04 23:32:10,35.4
2025-06-04 04:39:27,80.9
2025-06-04 00:24:17,10.4
2025-06-04 04:07:27,46.0
2025-06-04 16:01:57,66.7
2025-06-04 16:39:34,69.1
2025-06-04 04:43:19,69.9
2025-06-04 03:26:05,11.6
2025-06-04 13:31:22,11.3
2025-06-04 13:35:05,94.6
2025-06-04 07:20:14,38.3
2025-06-04 19:38:35,8.3
2025-06-04 18:24:33,92.5
2025-06-04 23:48:27,78.8
2025-06-04 01:39:32,28.8
2025-06-04 18:20:29,36.2
2025-06-04 10:14:07,52.0
2025-06-04 14:53:31,8.2
2025-06-04 04:58:55,32.2
2025-06-04 02:06:39,17.1
2025-06-04 04:07:43,30.7
2025-06-04 10:41:52,58.9
2025-06-04 15:31:56,35.0
2025-06-04 06:25:10,20.6
2025-06-04 05:22:23,85.5
2025-06-04 21:31:57,74.6
2025-06-04 05:09:47,33.1
2025-06-04 13:33:06,6.4
2025-06-04 06:14:19,27.1
2025-06-04 13:01:00,10.8
2025-06-04 15:05:56,21.4
2025-06-04 01:01:26,91.9
2025-06-04 11:53:05,83.7
2025-06-04 10:29:12,2.2
2025-06-04 21:59:41,82.4
2025-06-04 13:47:16,19.1
2025-06-04 21:30:50,68.0
2025-06-04 18:31:25,67.5
2025-06-04 22:45:01,25.1
2025-06-04 22:06:19,23.6
2025-06-04 13:35:07,92.5
2025-06-04 20:50:33,63.8
2025-06-04 16:51:20,34.3
2025-06-04 04:40:45,13.7
2025-06-04 14:43:44,48.9
2025-06-04 02:43:37,75.0
2025-06-04 04:34:25,86.4
2025-06-04 03:21:55,35.6
2025-06-04 15:30:09,29.3
2025-06-04 21:15:02,30.2
2025-06-04 00:10:08,14.2
2025-06-04 15:53:53,47.2
2025-06-04 18:59:43,14.3
2025-06-04 23:24:04,20.3
2025-06-04 21:51:28,99.1
2025-06-04 23:36:15,15.3
2025-06-04 08:29:07,18.6
2025-06-04 21:28:33,42.5
2025-06-04 11:34:16,59.0
2025-06-04 15:20:17,11.9
2025-06-04 11:30:28,65.6
2025-06-04 03:12:34,2.9
2025-06-04 08:54:28,25.1
2025-06-04 23:27:18,40.1
2025-06-04 10:16:57,3.7
2025-06-04 07:09:00,3.5
2025-06-04 06:09:51,56.3
2025-06-04 05:43:45,15.7
2025-06-04 03:48:48,57.9
2025-06-04 21:56:25,36.0
2025-06-04 08:53:31,37.6
2025-06-04 15:13:09,14.2
2025-06-04 05:25:54,82.5
2025-06-04 17:46:53,35.5
2025-06-04 00:11:41,98.2
2025-06-04 01:12:39,46.9
2025-06-04 15:34:24,76.7
2025-06-04 11:57:35,10.9
2025-06-04 04:12:50,55.6
2025-06-04 17:59:14,50.7
2025-06-04 02:09:48,42.1
2025-06-04 23:56:42,39.1
2025-06-04 10:33:18,26.8
2025-06-04 20:01:16,69.6
2025-06-04 01:16:47,51.6
2025-06-04 13:37:10,65.8
2025-06-04 22:13:20,93.4
2025-06-04 08:42:07,6.2
2025-06-04 14:20:33,13.3
2025-06-04 12:24:42,86.9
2025-06-04 10:33:14,27.8
2025-06-04 20:49:24,6.6
2025-06-04 12:46:42,83.5
2025-06-04 20:47:20,79.2
2025-06-04 23:56:46,18.4
2025-06-04 23:52:22,15.1
2025-06-04 06:23:54,9.2
2025-06-04 02:00:30,61.0
2025-06-04 07:50:50,3.6
2025-06-04 17:26:15,92.4
2025-06-04 13:15:38,70.0
2025-06-04 11:20:54,59.0
2025-06-04 15:21:15,77.1
2025-06-04 17:24:27,51.4
2025-06-04 04:45:16,36.3
2025-06-04 13:48:53,43.7
2025-06-04 06:23:29,30.7
2025-06-04 18:44:34,22.1
2025-06-04 09:01:27,61.6
2025-06-04 15:55:31,41.4
2025-06-04 21:32:14,37.3
2025-06-04 05:58:09,87.8
2025-06-04 22:06:15,97.6
2025-06-04 03:51:21,79.1
2025-06-04 01:29:11,50.6
2025-06-04 02:26:55,57.1
2025-06-04 11:01:21,87.1
2025-06-04 16:32:56,51.9
2025-06-04 10:43:10,18.6
2025-06-04 22:46:18,92.2
2025-06-04 21:31:21,89.2
2025-06-04 19:17:46,44.9
2025-06-04 08:15:24,93.7
